round,households_observed,new_households,households_leaving_after_round,complete_fies_observations,remittance_module_coverage,shock_module_coverage,structural_changes_note,consecutive_round_household_count,consecutive_round_proportion,weight_status,note
67,1412,38,5,1412,1357,1412,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1373,0.9723796033994334,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
68,1406,7,13,1406,1352,1406,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1399,0.9950213371266002,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
69,1399,1,8,1399,1341,1399,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1398,0.9992852037169406,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
70,1373,14,41,1373,1322,1373,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1358,0.989075018208303,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
71,1357,13,29,1357,1310,1357,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1344,0.9904200442151806,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
72,1320,9,46,1320,1275,1320,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1311,0.9931818181818182,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
73,1289,7,41,1289,1241,1289,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1279,0.9922420480993018,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
74,1278,7,19,1278,1227,1278,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1270,0.9937402190923318,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
75,1275,3,7,1275,1229,1275,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1271,0.9968627450980392,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
76,1564,238,16,1564,1519,1564,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1259,0.8049872122762148,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
77,1538,7,34,1538,1501,1538,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1530,0.9947984395318595,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
78,1514,6,32,1514,1475,1514,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1506,0.9947159841479525,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
79,1492,13,35,1492,1452,1492,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1479,0.9912868632707775,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
80,1478,18,38,1478,1438,1478,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1454,0.9837618403247632,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
81,1464,8,23,1464,1419,1464,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1455,0.9938524590163934,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
82,1463,1,2,1463,1417,1463,"Module coverage is reported as observed nonmissing coverage, not respondent refusal.",1462,0.9993164730006835,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
