round,household_round_count,unique_households,complete_fies_count,mean_raw_score,median_raw_score,any_affirmative_item_proportion,remittance_receipt_proportion,work_loss_shock_proportion,any_verified_shock_proportion,small_cell_status,weight_status,note
63,1365,1365,1365,0.6703296703296703,0.0,0.2293040293040293,0.07252747252747253,0.002197802197802198,0.005128205128205128,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
64,1343,1343,1343,0.7431124348473567,0.0,0.24720774385703648,0.05956813104988831,0.0029784065524944155,0.0037230081906180195,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
65,1329,1329,1329,0.6471030850263356,0.0,0.20617005267118135,0.051166290443942816,0.006019563581640331,0.013544018058690745,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
66,1323,1323,1323,0.7331821617535903,0.0,0.22448979591836735,0.05215419501133787,0.006046863189720333,0.007558578987150416,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
67,1357,1357,1357,0.6683861459100958,0.0,0.23728813559322035,0.05232129697862933,0.005158437730287398,0.01694915254237288,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
68,1352,1352,1352,0.5066568047337278,0.0,0.17899408284023668,0.05251479289940828,0.004437869822485207,0.014053254437869823,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
69,1341,1341,1341,0.5316927665920954,0.0,0.19686800894854586,0.06413124533929904,0.002982848620432513,0.014168530947054437,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
70,1322,1322,1322,0.5310136157337367,0.0,0.1838124054462935,0.07110438729198185,0.0022692889561270802,0.00832072617246596,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
71,1310,1310,1310,0.5213740458015267,0.0,0.18702290076335878,0.08931297709923663,0.0022900763358778627,0.009923664122137405,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
72,1275,1275,1275,0.4392156862745098,0.0,0.14823529411764705,0.08627450980392157,0.00392156862745098,0.00784313725490196,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
73,1241,1241,1241,0.49073327961321517,0.0,0.1716357775987107,0.088638195004029,0.0032232070910556,0.008863819500402902,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
74,1227,1227,1227,0.48818255908720454,0.0,0.17277913610431947,0.07008964955175224,0.0057049714751426246,0.013854930725346373,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
75,1229,1229,1229,0.5687550854353133,0.0,0.19446704637917006,0.06590724165988608,0.0008136696501220504,0.008136696501220505,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
76,1519,1519,1519,0.5246872942725477,0.0,0.16984858459512836,0.053982883475971036,0.0032916392363396972,0.009216589861751152,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
77,1501,1501,1501,0.5502998001332445,0.0,0.1758827448367755,0.04530313124583611,0.005329780146568954,0.014656895403064623,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
78,1475,1475,1475,0.7627118644067796,0.0,0.22847457627118645,0.06372881355932203,0.010847457627118645,0.04,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
79,1452,1452,1452,0.8636363636363636,0.0,0.26170798898071623,0.07369146005509641,0.013774104683195593,0.04201101928374656,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
80,1438,1438,1438,0.8045897079276774,0.0,0.2364394993045897,0.07579972183588317,0.006258692628650904,0.02642559109874826,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
81,1419,1419,1419,0.7885835095137421,0.0,0.22410147991543342,0.07610993657505286,0.005637773079633545,0.026074700493305146,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
82,1417,1417,1417,0.6718419195483416,0.0,0.19548341566690192,0.07904022582921666,0.0056457304163726185,0.01058574453069866,ADEQUATE,unweighted; popw not used,L2CU results are unweighted because the interpretation and normalization of `popw` have not been approved.
